Dex,MoveName,Method
313,"Brick Break","TM31"
313,"Double Team","TM32"
313,"Shock Wave","TM34"
313,"Aerial Ace","TM40"
313,"Facade","TM42"
313,"Secret Power","TM43"
313,"Rest","TM44"
313,"Attract","TM45"
313,"Thief","TM46"
100,"Toxic","TM06"
100,"Hidden Power","TM10"
100,"Taunt","TM12"
100,"Light Screen","TM16"
100,"Protect","TM17"
100,"Rain Dance","TM18"
100,"Frustration","TM21"
100,"Thunderbolt","TM24"
100,"Thunder","TM25"
100,"Return","TM27"
100,"Double Team","TM32"
100,"Shock Wave","TM34"
100,"Torment","TM41"
100,"Facade","TM42"
100,"Secret Power","TM43"
100,"Rest","TM44"
100,"Thief","TM46"
37,"Roar","TM05"
37,"Toxic","TM06"
37,"Hidden Power","TM10"
37,"Sunny Day","TM11"
37,"Protect","TM17"
37,"Safeguard","TM20"
37,"Frustration","TM21"
37,"Iron Tail","TM23"
37,"Return","TM27"
37,"Dig","TM28"
37,"Double Team","TM32"
37,"Flamethrower","TM35"
37,"Fire Blast","TM38"
37,"Facade","TM42"
37,"Secret Power","TM43"
37,"Rest","TM44"
37,"Attract","TM45"
37,"Overheat","TM50"
320,"Water Pulse","TM03"
320,"Roar","TM05"
320,"Toxic","TM06"
320,"Hail","TM07"
320,"Hidden Power","TM10"
320,"Ice Beam","TM13"
320,"Blizzard","TM14"
320,"Protect","TM17"
320,"Rain Dance","TM18"
320,"Frustration","TM21"
320,"Earthquake","TM26"
320,"Return","TM27"
320,"Double Team","TM32"
320,"Rock Tomb","TM39"
320,"Facade","TM42"
320,"Secret Power","TM43"
320,"Rest","TM44"
320,"Attract","TM45"
321,"Water Pulse","TM03"
321,"Roar","TM05"
321,"Toxic","TM06"
321,"Hail","TM07"
321,"Hidden Power","TM10"
321,"Ice Beam","TM13"
321,"Blizzard","TM14"
321,"Hyper Beam","TM15"
321,"Protect","TM17"
321,"Rain Dance","TM18"
321,"Frustration","TM21"
321,"Earthquake","TM26"
321,"Return","TM27"
321,"Double Team","TM32"
321,"Rock Tomb","TM39"
321,"Facade","TM42"
321,"Secret Power","TM43"
321,"Rest","TM44"
321,"Attract","TM45"
365,"Water Pulse","TM03"
365,"Roar","TM05"
365,"Toxic","TM06"
365,"Hail","TM07"
365,"Hidden Power","TM10"
365,"Ice Beam","TM13"
365,"Blizzard","TM14"
365,"Hyper Beam","TM15"
365,"Protect","TM17"
365,"Rain Dance","TM18"
365,"Frustration","TM21"
365,"Iron Tail","TM23"
365,"Earthquake","TM26"
365,"Return","TM27"
365,"Double Team","TM32"
365,"Rock Tomb","TM39"
365,"Facade","TM42"
365,"Secret Power","TM43"
365,"Rest","TM44"
365,"Attract","TM45"
8,"Focus Punch","TM01"
8,"Water Pulse","TM03"
8,"Toxic","TM06"
8,"Hail","TM07"
8,"Hidden Power","TM10"
8,"Ice Beam","TM13"
8,"Blizzard","TM14"
8,"Protect","TM17"
8,"Rain Dance","TM18"
8,"Frustration","TM21"
8,"Iron Tail","TM23"
8,"Return","TM27"
8,"Dig","TM28"
8,"Brick Break","TM31"
8,"Double Team","TM32"
8,"Facade","TM42"
8,"Secret Power","TM43"
8,"Rest","TM44"
8,"Attract","TM45"
70,"Toxic","TM06"
70,"Bullet Seed","TM09"
70,"Hidden Power","TM10"
70,"Sunny Day","TM11"
70,"Protect","TM17"
70,"Giga Drain","TM19"
70,"Frustration","TM21"
70,"SolarBeam","TM22"
70,"Return","TM27"
70,"Double Team","TM32"
70,"Sludge Bomb","TM36"
70,"Facade","TM42"
70,"Secret Power","TM43"
70,"Rest","TM44"
70,"Attract","TM45"
70,"Thief","TM46"
110,"Toxic","TM06"
110,"Hidden Power","TM10"
110,"Sunny Day","TM11"
110,"Taunt","TM12"
110,"Hyper Beam","TM15"
110,"Protect","TM17"
110,"Rain Dance","TM18"
110,"Frustration","TM21"
110,"Thunderbolt","TM24"
110,"Thunder","TM25"
110,"Return","TM27"
110,"Shadow Ball","TM30"
110,"Double Team","TM32"
110,"Shock Wave","TM34"
110,"Flamethrower","TM35"
110,"Sludge Bomb","TM36"
110,"Fire Blast","TM38"
110,"Torment","TM41"
110,"Facade","TM42"
110,"Secret Power","TM43"
110,"Rest","TM44"
110,"Attract","TM45"
110,"Thief","TM46"
340,"Water Pulse","TM03"
340,"Toxic","TM06"
340,"Hail","TM07"
340,"Hidden Power","TM10"
340,"Ice Beam","TM13"
340,"Blizzard","TM14"
340,"Hyper Beam","TM15"
340,"Protect","TM17"
340,"Rain Dance","TM18"
340,"Frustration","TM21"
340,"Earthquake","TM26"
340,"Return","TM27"
340,"Double Team","TM32"
340,"Sandstorm","TM37"
340,"Rock Tomb","TM39"
340,"Facade","TM42"
340,"Secret Power","TM43"
340,"Rest","TM44"
340,"Attract","TM45"
293,"Water Pulse","TM03"
293,"Roar","TM05"
293,"Toxic","TM06"
293,"Hidden Power","TM10"
293,"Sunny Day","TM11"
293,"Ice Beam","TM13"
293,"Blizzard","TM14"
293,"Protect","TM17"
293,"Rain Dance","TM18"
293,"Frustration","TM21"
293,"SolarBeam","TM22"
293,"Return","TM27"
293,"Shadow Ball","TM30"
293,"Double Team","TM32"
293,"Shock Wave","TM34"
293,"Flamethrower","TM35"
293,"Fire Blast","TM38"
293,"Facade","TM42"
293,"Secret Power","TM43"
293,"Rest","TM44"
293,"Attract","TM45"
40,"Focus Punch","TM01"
40,"Water Pulse","TM03"
40,"Toxic","TM06"
40,"Hidden Power","TM10"
40,"Sunny Day","TM11"
40,"Ice Beam","TM13"
40,"Blizzard","TM14"
40,"Hyper Beam","TM15"
40,"Light Screen","TM16"
40,"Protect","TM17"
40,"Rain Dance","TM18"
40,"Safeguard","TM20"
40,"Frustration","TM21"
40,"SolarBeam","TM22"
40,"Thunderbolt","TM24"
40,"Thunder","TM25"
40,"Return","TM27"
40,"Dig","TM28"
40,"Psychic","TM29"
40,"Shadow Ball","TM30"
40,"Brick Break","TM31"
40,"Double Team","TM32"
40,"Reflect","TM33"
40,"Shock Wave","TM34"
40,"Flamethrower","TM35"
40,"Fire Blast","TM38"
40,"Facade","TM42"
40,"Secret Power","TM43"
40,"Rest","TM44"
40,"Attract","TM45"
40,"Snatch","TM49"
278,"Water Pulse","TM03"
278,"Toxic","TM06"
278,"Hail","TM07"
278,"Hidden Power","TM10"
278,"Ice Beam","TM13"
278,"Blizzard","TM14"
278,"Protect","TM17"
278,"Rain Dance","TM18"
278,"Frustration","TM21"
278,"Return","TM27"
278,"Double Team","TM32"
278,"Shock Wave","TM34"
278,"Aerial Ace","TM40"
278,"Facade","TM42"
278,"Secret Power","TM43"
278,"Rest","TM44"
278,"Attract","TM45"
278,"Thief","TM46"
278,"Steel Wing","TM47"
194,"Water Pulse","TM03"
194,"Toxic","TM06"
194,"Hail","TM07"
194,"Hidden Power","TM10"
194,"Ice Beam","TM13"
194,"Blizzard","TM14"
194,"Protect","TM17"
194,"Rain Dance","TM18"
194,"Frustration","TM21"
194,"Iron Tail","TM23"
194,"Earthquake","TM26"
194,"Return","TM27"
194,"Dig","TM28"
194,"Double Team","TM32"
194,"Sludge Bomb","TM36"
194,"Sandstorm","TM37"
194,"Facade","TM42"
194,"Secret Power","TM43"
194,"Rest","TM44"
194,"Attract","TM45"
178,"Calm Mind","TM04"
178,"Toxic","TM06"
178,"Hidden Power","TM10"
178,"Sunny Day","TM11"
178,"Hyper Beam","TM15"
178,"Light Screen","TM16"
178,"Protect","TM17"
178,"Rain Dance","TM18"
178,"Giga Drain","TM19"
178,"Frustration","TM21"
178,"SolarBeam","TM22"
178,"Return","TM27"
178,"Psychic","TM29"
178,"Shadow Ball","TM30"
178,"Double Team","TM32"
178,"Reflect","TM33"
178,"Aerial Ace","TM40"
178,"Facade","TM42"
178,"Secret Power","TM43"
178,"Rest","TM44"
178,"Attract","TM45"
178,"Thief","TM46"
178,"Steel Wing","TM47"
178,"Skill Swap","TM48"
193,"Toxic","TM06"
193,"Hidden Power","TM10"
193,"Sunny Day","TM11"
193,"Protect","TM17"
193,"Giga Drain","TM19"
193,"Frustration","TM21"
193,"SolarBeam","TM22"
193,"Return","TM27"
193,"Psychic","TM29"
193,"Shadow Ball","TM30"
193,"Double Team","TM32"
193,"Aerial Ace","TM40"
193,"Facade","TM42"
193,"Secret Power","TM43"
193,"Rest","TM44"
193,"Attract","TM45"
193,"Thief","TM46"
193,"Steel Wing","TM47"
335,"Focus Punch","TM01"
335,"Water Pulse","TM03"
335,"Roar","TM05"
335,"Toxic","TM06"
335,"Hidden Power","TM10"
335,"Sunny Day","TM11"
335,"Taunt","TM12"
335,"Ice Beam","TM13"
335,"Blizzard","TM14"
335,"Protect","TM17"
335,"Rain Dance","TM18"
335,"Giga Drain","TM19"
335,"Frustration","TM21"
335,"SolarBeam","TM22"
335,"Iron Tail","TM23"
335,"Thunderbolt","TM24"
335,"Thunder","TM25"
335,"Return","TM27"
335,"Dig","TM28"
335,"Shadow Ball","TM30"
335,"Brick Break","TM31"
335,"Double Team","TM32"
335,"Shock Wave","TM34"
335,"Flamethrower","TM35"
335,"Fire Blast","TM38"
335,"Aerial Ace","TM40"
335,"Facade","TM42"
335,"Secret Power","TM43"
335,"Rest","TM44"
335,"Attract","TM45"
335,"Thief","TM46"
145,"Roar","TM05"
145,"Toxic","TM06"
145,"Hidden Power","TM10"
145,"Sunny Day","TM11"
145,"Hyper Beam","TM15"
145,"Light Screen","TM16"
145,"Protect","TM17"
145,"Rain Dance","TM18"
145,"Frustration","TM21"
145,"Thunderbolt","TM24"
145,"Thunder","TM25"
145,"Return","TM27"
145,"Double Team","TM32"
145,"Shock Wave","TM34"
145,"Sandstorm","TM37"
145,"Aerial Ace","TM40"
145,"Facade","TM42"
145,"Secret Power","TM43"
145,"Rest","TM44"
145,"Steel Wing","TM47"
263,"Water Pulse","TM03"
263,"Toxic","TM06"
263,"Hidden Power","TM10"
263,"Sunny Day","TM11"
263,"Ice Beam","TM13"
263,"Blizzard","TM14"
263,"Protect","TM17"
263,"Rain Dance","TM18"
263,"Frustration","TM21"
263,"Iron Tail","TM23"
263,"Thunderbolt","TM24"
263,"Thunder","TM25"
263,"Return","TM27"
263,"Dig","TM28"
263,"Shadow Ball","TM30"
263,"Double Team","TM32"
263,"Shock Wave","TM34"
263,"Facade","TM42"
263,"Secret Power","TM43"
263,"Rest","TM44"
263,"Attract","TM45"
263,"Thief","TM46"
41,"Toxic","TM06"
41,"Hidden Power","TM10"
41,"Sunny Day","TM11"
41,"Taunt","TM12"
41,"Protect","TM17"
41,"Rain Dance","TM18"
41,"Giga Drain","TM19"
41,"Frustration","TM21"
41,"Return","TM27"
41,"Shadow Ball","TM30"
41,"Double Team","TM32"
41,"Sludge Bomb","TM36"
41,"Aerial Ace","TM40"
41,"Torment","TM41"
41,"Facade","TM42"
41,"Secret Power","TM43"
41,"Rest","TM44"
41,"Attract","TM45"
41,"Thief","TM46"
41,"Steel Wing","TM47"
41,"Snatch","TM49"
151,"Focus Punch","TM01"
151,"Dragon Claw","TM02"
151,"Water Pulse","TM03"
151,"Calm Mind","TM04"
151,"Roar","TM05"
151,"Toxic","TM06"
151,"Hail","TM07"
151,"Bulk Up","TM08"
151,"Bullet Seed","TM09"
151,"Hidden Power","TM10"
151,"Sunny Day","TM11"
151,"Taunt","TM12"
151,"Ice Beam","TM13"
151,"Blizzard","TM14"
151,"Hyper Beam","TM15"
151,"Light Screen","TM16"
151,"Protect","TM17"
151,"Rain Dance","TM18"
151,"Giga Drain","TM19"
151,"Safeguard","TM20"
151,"Frustration","TM21"
151,"SolarBeam","TM22"
151,"Iron Tail","TM23"
151,"Thunderbolt","TM24"
151,"Thunder","TM25"
151,"Earthquake","TM26"
151,"Return","TM27"
151,"Dig","TM28"
151,"Psychic","TM29"
151,"Shadow Ball","TM30"
151,"Brick Break","TM31"
151,"Double Team","TM32"
151,"Reflect","TM33"
151,"Shock Wave","TM34"
151,"Flamethrower","TM35"
151,"Sludge Bomb","TM36"
151,"Sandstorm","TM37"
151,"Fire Blast","TM38"
151,"Rock Tomb","TM39"
151,"Aerial Ace","TM40"
151,"Torment","TM41"
151,"Facade","TM42"
151,"Secret Power","TM43"
151,"Rest","TM44"
151,"Attract","TM45"
151,"Thief","TM46"
151,"Steel Wing","TM47"
151,"Skill Swap","TM48"
151,"Snatch","TM49"
151,"Overheat","TM50"
63,"Body Slam","Tutor"
63,"Double-Edge","Tutor"
63,"Dream Eater","Tutor"
63,"Mimic","Tutor"
63,"Nightmare","Tutor"
63,"Seismic Toss","Tutor"
63,"Substitute","Tutor"
63,"Swagger","Tutor"
63,"Thunder Wave","Tutor"
359,"Body Slam","Tutor"
359,"Double-Edge","Tutor"
359,"Dream Eater","Tutor"
359,"Icy Wind","Tutor"
359,"Mimic","Tutor"
359,"Nightmare","Tutor"
359,"Substitute","Tutor"
359,"Swagger","Tutor"
359,"Thunder Wave","Tutor"
142,"Double-Edge","Tutor"
142,"Mimic","Tutor"
142,"Sky Attack","Tutor"
142,"Substitute","Tutor"
142,"Swagger","Tutor"
306,"Body Slam","Tutor"
306,"Double-Edge","Tutor"
306,"Icy Wind","Tutor"
306,"Mimic","Tutor"
306,"Seismic Toss","Tutor"
306,"Substitute","Tutor"
306,"Swagger","Tutor"
306,"Thunder Wave","Tutor"
190,"Body Slam","Tutor"
190,"Double-Edge","Tutor"
190,"Dream Eater","Tutor"
190,"Mimic","Tutor"
190,"Nightmare","Tutor"
190,"Seismic Toss","Tutor"
190,"Substitute","Tutor"
190,"Swagger","Tutor"
190,"Thunder Wave","Tutor"
65,"Body Slam","Tutor"
65,"Double-Edge","Tutor"
65,"Dream Eater","Tutor"
65,"Mimic","Tutor"
65,"Nightmare","Tutor"
65,"Seismic Toss","Tutor"
65,"Substitute","Tutor"
65,"Swagger","Tutor"
65,"Thunder Wave","Tutor"
334,"Body Slam","Tutor"
334,"Double-Edge","Tutor"
334,"Dream Eater","Tutor"
334,"Mimic","Tutor"
334,"Sky Attack","Tutor"
334,"Substitute","Tutor"
334,"Swagger","Tutor"
181,"Body Slam","Tutor"
181,"Double-Edge","Tutor"
181,"Mimic","Tutor"
181,"Seismic Toss","Tutor"
181,"Substitute","Tutor"
181,"Swagger","Tutor"
181,"Thunder Wave","Tutor"
347,"Body Slam","Tutor"
347,"Double-Edge","Tutor"
347,"Mimic","Tutor"
347,"Substitute","Tutor"
347,"Swagger","Tutor"
24,"Body Slam","Tutor"
24,"Double-Edge","Tutor"
24,"Mimic","Tutor"
24,"Substitute","Tutor"
24,"Swagger","Tutor"
59,"Body Slam","Tutor"
59,"Double-Edge","Tutor"
59,"Mimic","Tutor"
59,"Substitute","Tutor"
59,"Swagger","Tutor"
168,"Body Slam","Tutor"
168,"Double-Edge","Tutor"
168,"Mimic","Tutor"
168,"Substitute","Tutor"
168,"Swagger","Tutor"
348,"Body Slam","Tutor"
348,"Double-Edge","Tutor"
348,"Mimic","Tutor"
348,"Seismic Toss","Tutor"
348,"Substitute","Tutor"
348,"Swagger","Tutor"
304,"Body Slam","Tutor"
304,"Double-Edge","Tutor"
304,"Mimic","Tutor"
304,"Substitute","Tutor"
304,"Swagger","Tutor"
144,"Double-Edge","Tutor"
144,"Icy Wind","Tutor"
144,"Mimic","Tutor"
144,"Sky Attack","Tutor"
144,"Substitute","Tutor"
144,"Swagger","Tutor"
184,"Body Slam","Tutor"
184,"Double-Edge","Tutor"
184,"Icy Wind","Tutor"
184,"Mimic","Tutor"
184,"Substitute","Tutor"
184,"Swagger","Tutor"
298,"Body Slam","Tutor"
298,"Double-Edge","Tutor"
298,"Icy Wind","Tutor"
298,"Mimic","Tutor"
298,"Substitute","Tutor"
298,"Swagger","Tutor"
371,"Body Slam","Tutor"
371,"Double-Edge","Tutor"
371,"Mimic","Tutor"
371,"Substitute","Tutor"
371,"Swagger","Tutor"
343,"Double-Edge","Tutor"
343,"Dream Eater","Tutor"
343,"Mimic","Tutor"
343,"Selfdestruct","Tutor"
343,"Substitute","Tutor"
343,"Swagger","Tutor"
354,"Body Slam","Tutor"
354,"Double-Edge","Tutor"
354,"Dream Eater","Tutor"
354,"Icy Wind","Tutor"
354,"Mimic","Tutor"
354,"Nightmare","Tutor"
354,"Substitute","Tutor"
354,"Swagger","Tutor"
354,"Thunder Wave","Tutor"
339,"Double-Edge","Tutor"
339,"Icy Wind","Tutor"
339,"Mimic","Tutor"
339,"Substitute","Tutor"
339,"Swagger","Tutor"
153,"Body Slam","Tutor"
153,"Double-Edge","Tutor"
153,"Mimic","Tutor"
153,"Substitute","Tutor"
153,"Swagger","Tutor"
267,"Double-Edge","Tutor"
267,"Mimic","Tutor"
267,"Substitute","Tutor"
267,"Swagger","Tutor"
15,"Double-Edge","Tutor"
15,"Mimic","Tutor"
15,"Substitute","Tutor"
15,"Swagger","Tutor"
182,"Double-Edge","Tutor"
182,"Mimic","Tutor"
182,"Substitute","Tutor"
182,"Swagger","Tutor"
69,"Double-Edge","Tutor"
69,"Mimic","Tutor"
69,"Substitute","Tutor"
69,"Swagger","Tutor"
9,"Body Slam","Tutor"
9,"Double-Edge","Tutor"
9,"Icy Wind","Tutor"
9,"Mimic","Tutor"
9,"Seismic Toss","Tutor"
9,"Substitute","Tutor"
9,"Swagger","Tutor"
257,"Body Slam","Tutor"
257,"Double-Edge","Tutor"
257,"Mimic","Tutor"
257,"Seismic Toss","Tutor"
257,"Substitute","Tutor"
257,"Swagger","Tutor"
242,"Body Slam","Tutor"
242,"Double-Edge","Tutor"
242,"Dream Eater","Tutor"
242,"Icy Wind","Tutor"
242,"Mimic","Tutor"
242,"Seismic Toss","Tutor"
242,"Substitute","Tutor"
242,"Swagger","Tutor"
242,"Thunder Wave","Tutor"
286,"Body Slam","Tutor"
286,"Double-Edge","Tutor"
286,"Mimic","Tutor"
286,"Seismic Toss","Tutor"
286,"Substitute","Tutor"
286,"Swagger","Tutor"
1,"Body Slam","Tutor"
1,"Double-Edge","Tutor"
1,"Mimic","Tutor"
1,"Substitute","Tutor"
1,"Swagger","Tutor"
12,"Double-Edge","Tutor"
12,"Dream Eater","Tutor"
12,"Mimic","Tutor"
12,"Nightmare","Tutor"
12,"Substitute","Tutor"
12,"Swagger","Tutor"
331,"Body Slam","Tutor"
331,"Double-Edge","Tutor"
331,"Mimic","Tutor"
331,"Seismic Toss","Tutor"
331,"Substitute","Tutor"
331,"Swagger","Tutor"
332,"Body Slam","Tutor"
332,"Double-Edge","Tutor"
332,"Mimic","Tutor"
332,"Seismic Toss","Tutor"
332,"Substitute","Tutor"
332,"Swagger","Tutor"
323,"Body Slam","Tutor"
323,"Double-Edge","Tutor"
323,"Mimic","Tutor"
323,"Selfdestruct","Tutor"
323,"Substitute","Tutor"
323,"Swagger","Tutor"
318,"Double-Edge","Tutor"
318,"Icy Wind","Tutor"
318,"Mimic","Tutor"
318,"Substitute","Tutor"
318,"Swagger","Tutor"
351,"Body Slam","Tutor"
351,"Double-Edge","Tutor"
351,"Icy Wind","Tutor"
351,"Mimic","Tutor"
351,"Substitute","Tutor"
351,"Swagger","Tutor"
351,"Thunder Wave","Tutor"
251,"Double-Edge","Tutor"
251,"Dream Eater","Tutor"
251,"Mimic","Tutor"
251,"Nightmare","Tutor"
251,"Substitute","Tutor"
251,"Swagger","Tutor"
113,"Body Slam","Tutor"
113,"Double-Edge","Tutor"
113,"Dream Eater","Tutor"
113,"Icy Wind","Tutor"
113,"Mimic","Tutor"
113,"Seismic Toss","Tutor"
113,"Substitute","Tutor"
113,"Swagger","Tutor"
113,"Thunder Wave","Tutor"
6,"Body Slam","Tutor"
6,"Double-Edge","Tutor"
6,"Mimic","Tutor"
6,"Seismic Toss","Tutor"
6,"Substitute","Tutor"
6,"Swagger","Tutor"
4,"Body Slam","Tutor"
4,"Double-Edge","Tutor"
4,"Mimic","Tutor"
4,"Seismic Toss","Tutor"
4,"Substitute","Tutor"
4,"Swagger","Tutor"
5,"Body Slam","Tutor"
5,"Double-Edge","Tutor"
5,"Mimic","Tutor"
5,"Seismic Toss","Tutor"
5,"Substitute","Tutor"
5,"Swagger","Tutor"
152,"Body Slam","Tutor"
152,"Double-Edge","Tutor"
152,"Mimic","Tutor"
152,"Substitute","Tutor"
152,"Swagger","Tutor"
358,"Double-Edge","Tutor"
358,"Dream Eater","Tutor"
358,"Icy Wind","Tutor"
358,"Mimic","Tutor"
358,"Nightmare","Tutor"
358,"Substitute","Tutor"
358,"Swagger","Tutor"
170,"Double-Edge","Tutor"
170,"Mimic","Tutor"
170,"Substitute","Tutor"
170,"Swagger","Tutor"
170,"Thunder Wave","Tutor"
366,"Body Slam","Tutor"
366,"Double-Edge","Tutor"
366,"Icy Wind","Tutor"
366,"Mimic","Tutor"
366,"Substitute","Tutor"
366,"Swagger","Tutor"
344,"Double-Edge","Tutor"
344,"Dream Eater","Tutor"
344,"Mimic","Tutor"
344,"Selfdestruct","Tutor"
344,"Substitute","Tutor"
344,"Swagger","Tutor"
36,"Body Slam","Tutor"
36,"Double-Edge","Tutor"
36,"Dream Eater","Tutor"
36,"Mimic","Tutor"
36,"Nightmare","Tutor"
36,"Seismic Toss","Tutor"
36,"Substitute","Tutor"
36,"Swagger","Tutor"
36,"Thunder Wave","Tutor"
35,"Body Slam","Tutor"
35,"Double-Edge","Tutor"
35,"Dream Eater","Tutor"
35,"Mimic","Tutor"
35,"Nightmare","Tutor"
35,"Seismic Toss","Tutor"
35,"Substitute","Tutor"
35,"Swagger","Tutor"
35,"Thunder Wave","Tutor"
173,"Body Slam","Tutor"
173,"Double-Edge","Tutor"
173,"Dream Eater","Tutor"
173,"Icy Wind","Tutor"
173,"Mimic","Tutor"
173,"Nightmare","Tutor"
173,"Seismic Toss","Tutor"
173,"Substitute","Tutor"
173,"Swagger","Tutor"
173,"Thunder Wave","Tutor"
91,"Double-Edge","Tutor"
91,"Icy Wind","Tutor"
91,"Mimic","Tutor"
91,"Selfdestruct","Tutor"
91,"Substitute","Tutor"
91,"Swagger","Tutor"
256,"Body Slam","Tutor"
256,"Double-Edge","Tutor"
256,"Mimic","Tutor"
256,"Seismic Toss","Tutor"
256,"Substitute","Tutor"
256,"Swagger","Tutor"
341,"Body Slam","Tutor"
341,"Double-Edge","Tutor"
341,"Icy Wind","Tutor"
341,"Mimic","Tutor"
341,"Substitute","Tutor"
341,"Swagger","Tutor"
222,"Body Slam","Tutor"
222,"Double-Edge","Tutor"
222,"Mimic","Tutor"
222,"Selfdestruct","Tutor"
222,"Substitute","Tutor"
222,"Swagger","Tutor"
346,"Body Slam","Tutor"
346,"Double-Edge","Tutor"
346,"Mimic","Tutor"
346,"Substitute","Tutor"
346,"Swagger","Tutor"
342,"Body Slam","Tutor"
342,"Double-Edge","Tutor"
342,"Icy Wind","Tutor"
342,"Mimic","Tutor"
342,"Substitute","Tutor"
342,"Swagger","Tutor"
169,"Double-Edge","Tutor"
169,"Mimic","Tutor"
169,"Substitute","Tutor"
169,"Swagger","Tutor"
159,"Body Slam","Tutor"
159,"Double-Edge","Tutor"
159,"Icy Wind","Tutor"
159,"Mimic","Tutor"
159,"Seismic Toss","Tutor"
159,"Substitute","Tutor"
159,"Swagger","Tutor"
104,"Body Slam","Tutor"
104,"Double-Edge","Tutor"
104,"Icy Wind","Tutor"
104,"Mimic","Tutor"
104,"Seismic Toss","Tutor"
104,"Substitute","Tutor"
104,"Swagger","Tutor"
155,"Body Slam","Tutor"
155,"Double-Edge","Tutor"
155,"Mimic","Tutor"
155,"Substitute","Tutor"
155,"Swagger","Tutor"
301,"Body Slam","Tutor"
301,"Double-Edge","Tutor"
301,"Dream Eater","Tutor"
301,"Icy Wind","Tutor"
301,"Mimic","Tutor"
301,"Substitute","Tutor"
301,"Swagger","Tutor"
301,"Thunder Wave","Tutor"
225,"Body Slam","Tutor"
225,"Counter","Tutor"
225,"Double-Edge","Tutor"
225,"Endure","Tutor"
225,"Icy Wind","Tutor"
225,"Mega Kick","Tutor"
225,"Mega Punch","Tutor"
225,"Mimic","Tutor"
225,"Mud-Slap","Tutor"
225,"Seismic Toss","Tutor"
225,"Sky Attack","Tutor"
225,"Sleep Talk","Tutor"
225,"Snore","Tutor"
225,"Substitute","Tutor"
225,"Swagger","Tutor"
225,"Swift","Tutor"
386,"Body Slam","Tutor"
386,"Double-Edge","Tutor"
386,"Dream Eater","Tutor"
386,"Icy Wind","Tutor"
386,"Mimic","Tutor"
386,"Nightmare","Tutor"
386,"Seismic Toss","Tutor"
386,"Substitute","Tutor"
386,"Swagger","Tutor"
386,"Thunder Wave","Tutor"
87,"Body Slam","Tutor"
87,"Double-Edge","Tutor"
87,"Icy Wind","Tutor"
87,"Mimic","Tutor"
87,"Substitute","Tutor"
87,"Swagger","Tutor"
50,"Body Slam","Tutor"
50,"Double-Edge","Tutor"
50,"Mimic","Tutor"
50,"Substitute","Tutor"
50,"Swagger","Tutor"
85,"Body Slam","Tutor"
85,"Double-Edge","Tutor"
85,"Endure","Tutor"
85,"Mimic","Tutor"
85,"Mud-Slap","Tutor"
85,"Sky Attack","Tutor"
85,"Sleep Talk","Tutor"
85,"Snore","Tutor"
85,"Substitute","Tutor"
85,"Swagger","Tutor"
85,"Swift","Tutor"
84,"Body Slam","Tutor"
84,"Double-Edge","Tutor"
84,"Endure","Tutor"
84,"Mimic","Tutor"
84,"Mud-Slap","Tutor"
84,"Sky Attack","Tutor"
84,"Sleep Talk","Tutor"
84,"Snore","Tutor"
84,"Substitute","Tutor"
84,"Swagger","Tutor"
84,"Swift","Tutor"
232,"Body Slam","Tutor"
232,"Counter","Tutor"
232,"Defense Curl","Tutor"
232,"Double-Edge","Tutor"
232,"Endure","Tutor"
232,"Mimic","Tutor"
232,"Mud-Slap","Tutor"
232,"Rock Slide","Tutor"
232,"Rollout","Tutor"
232,"Sleep Talk","Tutor"
232,"Snore","Tutor"
232,"Substitute","Tutor"
232,"Swagger","Tutor"
148,"Body Slam","Tutor"
148,"Double-Edge","Tutor"
148,"Icy Wind","Tutor"
148,"Mimic","Tutor"
148,"Substitute","Tutor"
148,"Swagger","Tutor"
148,"Thunder Wave","Tutor"
149,"Body Slam","Tutor"
149,"Double-Edge","Tutor"
149,"Icy Wind","Tutor"
149,"Mimic","Tutor"
149,"Substitute","Tutor"
149,"Swagger","Tutor"
149,"Thunder Wave","Tutor"
147,"Body Slam","Tutor"
147,"Double-Edge","Tutor"
147,"Icy Wind","Tutor"
147,"Mimic","Tutor"
147,"Substitute","Tutor"
147,"Swagger","Tutor"
147,"Thunder Wave","Tutor"
96,"Body Slam","Tutor"
96,"Double-Edge","Tutor"
96,"Dream Eater","Tutor"
96,"Mimic","Tutor"
96,"Nightmare","Tutor"
96,"Seismic Toss","Tutor"
96,"Substitute","Tutor"
96,"Swagger","Tutor"
96,"Thunder Wave","Tutor"
51,"Body Slam","Tutor"
51,"Double-Edge","Tutor"
51,"Mimic","Tutor"
51,"Substitute","Tutor"
51,"Swagger","Tutor"
206,"Body Slam","Tutor"
206,"Double-Edge","Tutor"
206,"Dream Eater","Tutor"
206,"Mimic","Tutor"
206,"Nightmare","Tutor"
206,"Substitute","Tutor"
206,"Swagger","Tutor"
206,"Thunder Wave","Tutor"
356,"Body Slam","Tutor"
356,"Double-Edge","Tutor"
356,"Dream Eater","Tutor"
356,"Icy Wind","Tutor"
356,"Mimic","Tutor"
356,"Nightmare","Tutor"
356,"Seismic Toss","Tutor"
356,"Substitute","Tutor"
356,"Swagger","Tutor"
355,"Body Slam","Tutor"
355,"Double-Edge","Tutor"
355,"Dream Eater","Tutor"
355,"Icy Wind","Tutor"
355,"Mimic","Tutor"
355,"Nightmare","Tutor"
355,"Substitute","Tutor"
