NDex#,Move
329,"Mud-Slap"
329,"Outrage"
329,"Protect"
329,"Rest"
329,"Return"
329,"Rock Slide"
329,"Rock Smash"
329,"Rock Tomb"
329,"Sand Attack"
329,"Sandstorm"
329,"Sand Tomb"
329,"Screech"
329,"Secret Power"
329,"Signal Beam"
329,"Silver Wind"
329,"Sleep Talk"
329,"Snore"
329,"Solar Beam"
329,"Sonic Boom"
329,"Steel Wing"
329,"Strength"
329,"Substitute"
329,"Sunny Day"
329,"Superpower"
329,"Supersonic"
329,"Swagger"
329,"Swift"
329,"Toxic"
329,"Twister"
329,"Uproar"
330,"Aerial Ace"
330,"Air Cutter"
330,"Astonish"
330,"Attract"
330,"Bide"
330,"Bite"
330,"Body Slam"
330,"Crunch"
330,"Dig"
330,"Double-Edge"
330,"Double Team"
330,"Dragon Breath"
330,"Dragon Claw"
330,"Dragon Dance"
330,"Earthquake"
330,"Endure"
330,"Facade"
330,"Feint Attack"
330,"Fire Blast"
330,"Fire Punch"
330,"Fire Spin"
330,"Fissure"
330,"Flamethrower"
330,"Fly"
330,"Focus Energy"
330,"Frustration"
330,"Fury Cutter"
330,"Giga Drain"
330,"Headbutt"
330,"Heat Wave"
330,"Hidden Power"
330,"Hyper Beam"
330,"Iron Tail"
330,"Mega Kick"
330,"Mega Punch"
330,"Mimic"
330,"Mud Shot"
330,"Mud-Slap"
330,"Outrage"
330,"Protect"
330,"Rest"
330,"Return"
330,"Rock Slide"
330,"Rock Smash"
330,"Rock Tomb"
330,"Sand Attack"
330,"Sandstorm"
330,"Sand Tomb"
330,"Screech"
330,"Secret Power"
330,"Signal Beam"
330,"Silver Wind"
330,"Sleep Talk"
330,"Snore"
330,"Solar Beam"
330,"Sonic Boom"
330,"Steel Wing"
330,"Strength"
330,"Substitute"
330,"Sunny Day"
330,"Superpower"
330,"Supersonic"
330,"Swagger"
330,"Swift"
330,"Thunder Punch"
330,"Toxic"
330,"Twister"
330,"Uproar"
331,"Absorb"
331,"Acid"
331,"Attract"
331,"Block"
331,"Body Slam"
331,"Brick Break"
331,"Bullet Seed"
331,"Cotton Spore"
331,"Counter"
331,"Cut"
331,"Destiny Bond"
331,"Disable"
331,"Double-Edge"
331,"Double Team"
331,"Dynamic Punch"
331,"Encore"
331,"Endure"
331,"Facade"
331,"Feint Attack"
331,"Flash"
331,"Focus Punch"
331,"Frustration"
331,"Fury Cutter"
331,"Giga Drain"
331,"Grass Whistle"
331,"Growth"
331,"Headbutt"
331,"Hidden Power"
331,"Ingrain"
331,"Leech Seed"
331,"Leer"
331,"Low Kick"
331,"Magical Leaf"
331,"Mega Punch"
331,"Mimic"
331,"Mud-Slap"
331,"Nature Power"
331,"Needle Arm"
331,"Pin Missile"
331,"Poison Sting"
331,"Protect"
331,"Rest"
331,"Return"
331,"Role Play"
331,"Sand Attack"
331,"Sandstorm"
331,"Secret Power"
331,"Seismic Toss"
331,"Sleep Talk"
331,"Smelling Salts"
331,"Snore"
331,"Solar Beam"
331,"Spikes"
331,"Spite"
331,"Substitute"
331,"Sunny Day"
331,"Swagger"
331,"Swords Dance"
331,"Synthesis"
331,"Teeter Dance"
331,"Thunder Punch"
331,"Toxic"
332,"Absorb"
332,"Attract"
332,"Block"
332,"Body Slam"
332,"Brick Break"
332,"Bullet Seed"
332,"Cotton Spore"
332,"Counter"
332,"Cut"
332,"Destiny Bond"
332,"Double-Edge"
332,"Double Team"
332,"Dynamic Punch"
332,"Endure"
332,"Facade"
332,"Feint Attack"
332,"Flash"
332,"Focus Punch"
332,"Frustration"
332,"Fury Cutter"
332,"Giga Drain"
332,"Growth"
332,"Headbutt"
332,"Hidden Power"
332,"Hyper Beam"
332,"Ingrain"
332,"Leech Seed"
332,"Leer"
332,"Low Kick"
332,"Mega Kick"
332,"Mega Punch"
332,"Mimic"
332,"Mud-Slap"
332,"Nature Power"
332,"Needle Arm"
332,"Pin Missile"
332,"Poison Sting"
332,"Protect"
332,"Rest"
332,"Return"
332,"Revenge"
332,"Role Play"
332,"Sand Attack"
332,"Sandstorm"
332,"Secret Power"
332,"Seismic Toss"
332,"Sleep Talk"
332,"Snore"
332,"Solar Beam"
332,"Spikes"
332,"Spite"
332,"Strength"
332,"Substitute"
332,"Sunny Day"
332,"Superpower"
332,"Swagger"
332,"Swords Dance"
332,"Synthesis"
332,"Thunder Punch"
332,"Toxic"
333,"Aerial Ace"
333,"Agility"
333,"Air Cutter"
333,"Astonish"
333,"Attract"
333,"Body Slam"
333,"Double-Edge"
333,"Double Team"
333,"Dragon Breath"
333,"Dream Eater"
333,"Endure"
333,"Facade"
333,"False Swipe"
333,"Feather Dance"
333,"Fly"
333,"Frustration"
333,"Fury Attack"
333,"Growl"
333,"Haze"
333,"Heal Bell"
333,"Heat Wave"
333,"Hidden Power"
333,"Hyper Voice"
333,"Ice Beam"
333,"Mimic"
333,"Mirror Move"
333,"Mist"
333,"Mud-Slap"
333,"Outrage"
333,"Peck"
333,"Perish Song"
333,"Protect"
333,"Psych Up"
333,"Pursuit"
333,"Rage"
333,"Rain Dance"
333,"Refresh"
333,"Rest"
333,"Return"
333,"Safeguard"
333,"Secret Power"
333,"Sing"
333,"Sky Attack"
333,"Sleep Talk"
333,"Snore"
333,"Solar Beam"
333,"Steel Wing"
333,"Substitute"
333,"Sunny Day"
333,"Swagger"
333,"Swift"
333,"Take Down"
333,"Thief"
333,"Toxic"
333,"Twister"
333,"Uproar"
334,"Aerial Ace"
334,"Agility"
334,"Air Cutter"
334,"Astonish"
334,"Attract"
334,"Body Slam"
334,"Double-Edge"
334,"Double Team"
334,"Dragon Breath"
334,"Dragon Claw"
334,"Dragon Dance"
334,"Dream Eater"
334,"Earthquake"
334,"Endure"
334,"Facade"
334,"False Swipe"
334,"Fire Blast"
334,"Fire Spin"
334,"Flamethrower"
334,"Fly"
334,"Frustration"
334,"Fury Attack"
334,"Growl"
334,"Heal Bell"
334,"Heat Wave"
334,"Hidden Power"
334,"Hyper Beam"
334,"Hyper Voice"
334,"Ice Beam"
334,"Iron Tail"
334,"Mimic"
334,"Mist"
334,"Mud-Slap"
334,"Outrage"
334,"Peck"
334,"Perish Song"
334,"Protect"
334,"Psych Up"
334,"Rain Dance"
334,"Refresh"
334,"Rest"
334,"Return"
334,"Roar"
334,"Rock Smash"
334,"Safeguard"
334,"Secret Power"
334,"Sing"
334,"Sky Attack"
334,"Sleep Talk"
334,"Snore"
334,"Solar Beam"
334,"Steel Wing"
334,"Substitute"
334,"Sunny Day"
334,"Swagger"
334,"Swift"
334,"Take Down"
334,"Thief"
334,"Toxic"
334,"Twister"
334,"Uproar"
335,"Aerial Ace"
335,"Attract"
335,"Belly Drum"
335,"Blizzard"
335,"Body Slam"
335,"Brick Break"
335,"Counter"
335,"Crush Claw"
335,"Curse"
335,"Defense Curl"
335,"Detect"
335,"Dig"
335,"Disable"
335,"Double-Edge"
335,"Double Kick"
335,"Double Team"
335,"Dynamic Punch"
335,"Endeavor"
335,"Endure"
335,"Facade"
335,"False Swipe"
335,"Fire Blast"
335,"Fire Punch"
335,"Flail"
335,"Flamethrower"
335,"Focus Punch"
335,"Frustration"
335,"Fury Cutter"
335,"Fury Swipes"
335,"Giga Drain"
335,"Headbutt"
335,"Hidden Power"
335,"Ice Beam"
335,"Ice Punch"
335,"Icy Wind"
335,"Iron Tail"
335,"Knock Off"
335,"Leer"
335,"Low Kick"
335,"Mega Kick"
335,"Mega Punch"
335,"Metal Claw"
335,"Mimic"
335,"Mud-Slap"
335,"Protect"
335,"Pursuit"
335,"Quick Attack"
335,"Rain Dance"
335,"Razor Wind"
335,"Refresh"
335,"Rest"
335,"Return"
335,"Revenge"
335,"Roar"
335,"Rock Slide"
335,"Rock Smash"
335,"Rock Tomb"
335,"Rollout"
335,"Scratch"
335,"Secret Power"
335,"Seismic Toss"
335,"Shadow Ball"
335,"Shock Wave"
335,"Slash"
335,"Sleep Talk"
335,"Snore"
335,"Solar Beam"
335,"Strength"
335,"Substitute"
335,"Sunny Day"
335,"Swagger"
335,"Swift"
335,"Swords Dance"
335,"Taunt"
335,"Thief"
335,"Thunder"
335,"Thunderbolt"
335,"Thunder Punch"
335,"Thunder Wave"
335,"Toxic"
335,"Water Pulse"
336,"Attract"
336,"Bind"
336,"Bite"
336,"Body Slam"
336,"Crunch"
336,"Dig"
336,"Double-Edge"
336,"Double Team"
336,"Earthquake"
336,"Endure"
336,"Facade"
336,"Flamethrower"
336,"Frustration"
336,"Fury Cutter"
336,"Giga Drain"
336,"Glare"
336,"Haze"
336,"Headbutt"
336,"Hidden Power"
336,"Iron Tail"
336,"Knock Off"
336,"Lick"
336,"Mimic"
336,"Mud-Slap"
336,"Poison Fang"
336,"Poison Tail"
336,"Protect"
336,"Rain Dance"
336,"Rest"
336,"Return"
336,"Rock Smash"
336,"Scary Face"
336,"Screech"
336,"Secret Power"
336,"Sleep Talk"
336,"Sludge Bomb"
336,"Snatch"
336,"Snore"
336,"Spit Up"
336,"Stockpile"
336,"Strength"
336,"Substitute"
336,"Sunny Day"
336,"Swagger"
336,"Swallow"
336,"Swift"
336,"Swords Dance"
336,"Taunt"
336,"Thief"
336,"Toxic"
336,"Wrap"
337,"Ancient Power"
337,"Baton Pass"
337,"Blizzard"
337,"Body Slam"
337,"Calm Mind"
337,"Confusion"
337,"Cosmic Power"
337,"Defense Curl"
337,"Double-Edge"
337,"Double Team"
337,"Dream Eater"
337,"Earthquake"
337,"Endure"
337,"Explosion"
337,"Facade"
337,"Flash"
337,"Frustration"
337,"Future Sight"
337,"Hail"
337,"Harden"
337,"Helping Hand"
337,"Hidden Power"
337,"Hyper Beam"
337,"Hypnosis"
337,"Ice Beam"
337,"Icy Wind"
337,"Light Screen"
337,"Magic Coat"
337,"Mimic"
337,"Moonlight"
337,"Pain Split"
337,"Protect"
337,"Psychic"
337,"Psych Up"
337,"Psywave"
337,"Rain Dance"
337,"Reflect"
337,"Rest"
337,"Return"
337,"Rock Blast"
337,"Rock Slide"
337,"Rock Throw"
337,"Rock Tomb"
337,"Rollout"
337,"Safeguard"
337,"Sandstorm"
337,"Sand Tomb"
337,"Secret Power"
337,"Self-Destruct"
337,"Shadow Ball"
337,"Signal Beam"
337,"Skill Swap"
337,"Sleep Talk"
337,"Snore"
337,"Substitute"
337,"Swagger"
337,"Swift"
337,"Tackle"
337,"Toxic"
337,"Weather Ball"
338,"Ancient Power"
338,"Baton Pass"
338,"Body Slam"
338,"Calm Mind"
338,"Confusion"
338,"Cosmic Power"
338,"Defense Curl"
338,"Double-Edge"
338,"Double Team"
338,"Dream Eater"
338,"Earthquake"
338,"Endure"
338,"Explosion"
338,"Facade"
338,"Fire Blast"
338,"Fire Spin"
338,"Flamethrower"
338,"Flash"
338,"Frustration"
338,"Harden"
338,"Heat Wave"
338,"Helping Hand"
338,"Hidden Power"
338,"Hyper Beam"
338,"Hypnosis"
338,"Iron Defense"
338,"Light Screen"
338,"Magic Coat"
338,"Mimic"
338,"Morning Sun"
338,"Overheat"
338,"Pain Split"
338,"Protect"
338,"Psychic"
338,"Psych Up"
338,"Psywave"
338,"Rain Dance"
338,"Reflect"
338,"Rest"
338,"Return"
338,"Rock Blast"
338,"Rock Slide"
338,"Rock Throw"
338,"Rock Tomb"
338,"Rollout"
338,"Safeguard"
338,"Sandstorm"
338,"Sand Tomb"
338,"Secret Power"
338,"Self-Destruct"
338,"Shadow Ball"
338,"Signal Beam"
338,"Skill Swap"
338,"Sleep Talk"
338,"Snore"
338,"Solar Beam"
338,"Substitute"
338,"Sunny Day"
338,"Swagger"
338,"Swift"
338,"Swords Dance"
338,"Tackle"
338,"Toxic"
338,"Weather Ball"
338,"Will-O-Wisp"
339,"Amnesia"
339,"Attract"
339,"Blizzard"
339,"Bounce"
339,"Dive"
339,"Double-Edge"
339,"Double Team"
339,"Dragon Dance"
339,"Earthquake"
339,"Endure"
339,"Facade"
339,"Fissure"
339,"Flail"
339,"Frustration"
339,"Future Sight"
339,"Hail"
339,"Headbutt"
339,"Hidden Power"
339,"Hydro Pump"
339,"Ice Beam"
339,"Icy Wind"
339,"Magnitude"
339,"Mimic"
339,"Muddy Water"
339,"Mud Shot"
339,"Mud-Slap"
339,"Mud Sport"
339,"Protect"
339,"Rain Dance"
339,"Rest"
339,"Return"
339,"Rock Tomb"
339,"Sandstorm"
339,"Secret Power"
339,"Sleep Talk"
339,"Snore"
339,"Spark"
339,"Substitute"
339,"Surf"
339,"Swagger"
339,"Take Down"
339,"Thrash"
339,"Toxic"
339,"Waterfall"
339,"Water Gun"
339,"Water Pulse"
339,"Water Sport"
339,"Whirlpool"
340,"Amnesia"
340,"Attract"
340,"Blizzard"
340,"Bounce"
340,"Dive"
340,"Double-Edge"
340,"Double Team"
340,"Dragon Dance"
340,"Earthquake"
340,"Endure"
340,"Facade"
340,"Fissure"
340,"Frustration"
340,"Future Sight"
340,"Hail"
340,"Headbutt"
340,"Hidden Power"
340,"Hydro Pump"
340,"Hyper Beam"
340,"Ice Beam"
340,"Icy Wind"
340,"Magnitude"
340,"Mimic"
340,"Muddy Water"
340,"Mud Shot"
340,"Mud-Slap"
340,"Mud Sport"
340,"Protect"
340,"Rain Dance"
340,"Rest"
340,"Return"
340,"Rock Slide"
340,"Rock Smash"
340,"Rock Tomb"
340,"Sandstorm"
340,"Sand Tomb"
340,"Secret Power"
340,"Sleep Talk"
340,"Snore"
340,"Strength"
340,"Substitute"
340,"Surf"
340,"Swagger"
340,"Thrash"
340,"Tickle"
340,"Toxic"
340,"Uproar"
340,"Waterfall"
340,"Water Gun"
340,"Water Pulse"
340,"Water Sport"
340,"Weather Ball"
340,"Whirlpool"
341,"Aerial Ace"
341,"Ancient Power"
341,"Attract"
341,"Blizzard"
341,"Body Slam"
341,"Brick Break"
341,"Bubble"
341,"Bubble Beam"
341,"Counter"
341,"Crabhammer"
341,"Crunch"
341,"Cut"
341,"Dig"
341,"Double-Edge"
341,"Double Team"
341,"Dragon Dance"
341,"Endeavor"
341,"Endure"
341,"Facade"
341,"False Swipe"
341,"Frustration"
341,"Fury Cutter"
341,"Guillotine"
341,"Hail"
341,"Harden"
341,"Hidden Power"
341,"Hydro Pump"
341,"Ice Beam"
341,"Icy Wind"
341,"Iron Defense"
341,"Knock Off"
341,"Leer"
341,"Metal Claw"
341,"Mimic"
341,"Muddy Water"
341,"Mud Shot"
341,"Mud-Slap"
341,"Mud Sport"
341,"Protect"
341,"Rain Dance"
341,"Rest"
341,"Return"
341,"Rock Slide"
341,"Rock Smash"
341,"Rock Tomb"
341,"Secret Power"
341,"Slash"
341,"Sleep Talk"
341,"Sludge Bomb"
341,"Snore"
341,"Spite"
341,"Strength"
341,"Substitute"
341,"Superpower"
341,"Surf"
341,"Swagger"
341,"Swords Dance"
341,"Taunt"
341,"Toxic"
341,"Waterfall"
341,"Water Gun"
341,"Water Pulse"
341,"Water Sport"
341,"Whirlpool"
342,"Aerial Ace"
342,"Ancient Power"
342,"Attract"
342,"Blizzard"
342,"Body Slam"
342,"Brick Break"
342,"Bubble"
342,"Bubble Beam"
342,"Counter"
342,"Crabhammer"
342,"Crunch"
342,"Cut"
342,"Dig"
342,"Dive"
342,"Double-Edge"
342,"Double Team"
342,"Dragon Dance"
342,"Endeavor"
342,"Endure"
342,"Facade"
342,"False Swipe"
342,"Frustration"
342,"Fury Cutter"
342,"Guillotine"
342,"Hail"
342,"Harden"
342,"Hidden Power"
342,"Hydro Pump"
342,"Hyper Beam"
342,"Ice Beam"
342,"Icy Wind"
342,"Iron Defense"
342,"Knock Off"
342,"Leer"
342,"Mimic"
342,"Muddy Water"
342,"Mud Shot"
342,"Mud-Slap"
342,"Nature Power"
342,"Protect"
342,"Rain Dance"
342,"Rest"
342,"Return"
342,"Revenge"
342,"Rock Slide"
342,"Rock Smash"
342,"Rock Tomb"
342,"Secret Power"
342,"Sleep Talk"
342,"Sludge Bomb"
342,"Snore"
342,"Spite"
342,"Strength"
342,"Substitute"
342,"Superpower"
342,"Surf"
342,"Swagger"
342,"Swift"
342,"Swords Dance"
342,"Taunt"
342,"Toxic"
342,"Waterfall"
342,"Water Gun"
342,"Water Pulse"
342,"Whirlpool"
343,"Ancient Power"
343,"Calm Mind"
343,"Confusion"
343,"Cosmic Power"
343,"Dig"
343,"Double-Edge"
343,"Double Team"
343,"Dream Eater"
343,"Earthquake"
343,"Endure"
343,"Explosion"
343,"Extrasensory"
343,"Facade"
343,"Flash"
343,"Frustration"
343,"Harden"
343,"Headbutt"
343,"Hidden Power"
343,"Ice Beam"
343,"Imprison"
343,"Light Screen"
343,"Magic Coat"
343,"Mimic"
343,"Mud-Slap"
343,"Protect"
343,"Psybeam"
343,"Psychic"
343,"Psych Up"
343,"Rain Dance"
343,"Rapid Spin"
343,"Reflect"
343,"Refresh"
343,"Rest"
343,"Return"
343,"Rock Slide"
343,"Rock Tomb"
343,"Safeguard"
343,"Sandstorm"
343,"Sand Tomb"
343,"Secret Power"
343,"Self-Destruct"
343,"Shadow Ball"
343,"Signal Beam"
343,"Skill Swap"
343,"Sleep Talk"
343,"Snore"
343,"Solar Beam"
343,"Substitute"
343,"Sunny Day"
343,"Swagger"
343,"Toxic"
343,"Trick"
344,"Ancient Power"
344,"Calm Mind"
344,"Confusion"
344,"Cosmic Power"
344,"Dig"
344,"Double-Edge"
344,"Double Team"
344,"Dream Eater"
344,"Earthquake"
344,"Endure"
344,"Explosion"
344,"Extrasensory"
344,"Facade"
344,"Flash"
344,"Frustration"
344,"Future Sight"
344,"Harden"
344,"Headbutt"
344,"Hidden Power"
344,"Hyper Beam"
344,"Ice Beam"
344,"Imprison"
344,"Iron Defense"
344,"Light Screen"
344,"Magic Coat"
344,"Mimic"
344,"Mud-Slap"
344,"Protect"
344,"Psybeam"
344,"Psychic"
344,"Psych Up"
344,"Rain Dance"
344,"Rapid Spin"
344,"Reflect"
344,"Rest"
344,"Return"
344,"Rock Slide"
344,"Rock Smash"
344,"Rock Tomb"
344,"Safeguard"
344,"Sandstorm"
344,"Sand Tomb"
344,"Secret Power"
344,"Self-Destruct"
344,"Shadow Ball"
344,"Signal Beam"
344,"Skill Swap"
344,"Sleep Talk"
344,"Snore"
344,"Solar Beam"
344,"Strength"
344,"Substitute"
344,"Sunny Day"
344,"Swagger"
344,"Teleport"
344,"Toxic"
344,"Trick"
345,"Acid"
345,"Amnesia"
345,"Ancient Power"
345,"Astonish"
345,"Attract"
345,"Barrier"
345,"Bind"
345,"Body Slam"
345,"Bullet Seed"
345,"Confuse Ray"
345,"Constrict"
345,"Curse"
345,"Double-Edge"
345,"Double Team"
345,"Endure"
345,"Facade"
345,"Flash"
345,"Frustration"
345,"Giga Drain"
345,"Hidden Power"
345,"Ingrain"
345,"Mega Drain"
345,"Mimic"
345,"Mirror Coat"
345,"Mud Shot"
345,"Mud-Slap"
345,"Pain Split"
345,"Protect"
345,"Psych Up"
345,"Recover"
345,"Rest"
345,"Return"
345,"Rock Blast"
345,"Rock Slide"
345,"Rock Tomb"
345,"Sandstorm"
345,"Secret Power"
345,"Sleep Talk"
345,"Sludge Bomb"
345,"Snore"
345,"Solar Beam"
345,"Spit Up"
345,"Stockpile"
345,"String Shot"
345,"Substitute"
345,"Sunny Day"
345,"Swagger"
345,"Swallow"
345,"Swords Dance"
345,"Synthesis"
345,"Tickle"
345,"Toxic"
345,"Wrap"
346,"Acid"
346,"Amnesia"
346,"Ancient Power"
346,"Astonish"
346,"Attract"
346,"Bind"
346,"Block"
346,"Body Slam"
346,"Bullet Seed"
346,"Confuse Ray"
346,"Constrict"
346,"Dig"
346,"Double-Edge"
346,"Double Team"
346,"Earthquake"
346,"Endure"
346,"Facade"
346,"Flash"
346,"Frustration"
346,"Giga Drain"
346,"Headbutt"
346,"Hidden Power"
346,"Hyper Beam"
346,"Ingrain"
346,"Leech Seed"
346,"Mega Drain"
346,"Mimic"
346,"Mud Shot"
346,"Mud-Slap"
346,"Pain Split"
346,"Protect"
346,"Psych Up"
346,"Rest"
346,"Return"
346,"Rock Blast"
346,"Rock Slide"
346,"Rock Smash"
346,"Rock Tomb"
346,"Sandstorm"
346,"Secret Power"
346,"Sleep Talk"
346,"Sludge Bomb"
346,"Snore"
346,"Solar Beam"
346,"Spit Up"
346,"Stockpile"
346,"Strength"
346,"String Shot"
346,"Substitute"
346,"Sunny Day"
346,"Swagger"
346,"Swallow"
346,"Swords Dance"
346,"Synthesis"
346,"Toxic"
346,"Wrap"
347,"Aerial Ace"
347,"Ancient Power"
347,"Attract"
347,"Body Slam"
347,"Brick Break"
347,"Crush Claw"
347,"Curse"
347,"Cut"
347,"Dig"
347,"Double-Edge"
347,"Double Team"
347,"Endure"
347,"Facade"
347,"False Swipe"
347,"Frustration"
347,"Fury Cutter"
347,"Harden"
347,"Headbutt"
347,"Hidden Power"
347,"Iron Defense"
347,"Knock Off"
347,"Metal Claw"
347,"Mimic"
347,"Mud Shot"
347,"Mud-Slap"
347,"Mud Sport"
347,"Protect"
347,"Rapid Spin"
347,"Rest"
347,"Return"
347,"Rock Blast"
347,"Rock Slide"
347,"Rock Smash"
347,"Rock Tomb"
347,"Sand Attack"
347,"Sandstorm"
347,"Scratch"
347,"Screech"
347,"Secret Power"
347,"Slash"
347,"Sleep Talk"
347,"Snore"
347,"String Shot"
347,"Substitute"
347,"Sunny Day"
347,"Swagger"
347,"Swords Dance"
347,"Toxic"
347,"Water Gun"
347,"Water Pulse"
348,"Aerial Ace"
348,"Ancient Power"
348,"Attract"
348,"Block"
348,"Body Slam"
348,"Brick Break"
348,"Crush Claw"
348,"Cut"
348,"Dig"
348,"Double-Edge"
348,"Double Team"
348,"Earthquake"
348,"Endure"
348,"Facade"
348,"False Swipe"
348,"Frustration"
348,"Fury Cutter"
348,"Harden"
348,"Headbutt"
348,"Hidden Power"
348,"Hyper Beam"
348,"Iron Defense"
348,"Iron Tail"
348,"Knock Off"
348,"Low Kick"
348,"Metal Claw"
348,"Mimic"
348,"Mud Shot"
348,"Mud-Slap"
348,"Mud Sport"
348,"Protect"
348,"Rest"
348,"Return"
348,"Rock Blast"
348,"Rock Slide"
348,"Rock Smash"
348,"Rock Tomb"
348,"Sandstorm"
348,"Scratch"
348,"Screech"
348,"Secret Power"
348,"Seismic Toss"
348,"Slash"
348,"Sleep Talk"
348,"Snore"
348,"Strength"
348,"String Shot"
348,"Substitute"
348,"Sunny Day"
348,"Superpower"
348,"Swagger"
348,"Swords Dance"
348,"Toxic"
348,"Water Gun"
348,"Water Pulse"
349,"Attract"
349,"Blizzard"
349,"Confuse Ray"
349,"Dive"
349,"Double-Edge"
349,"Double Team"
349,"Dragon Breath"
349,"Endure"
349,"Facade"
349,"Flail"
349,"Frustration"
349,"Hail"
349,"Haze"
349,"Hidden Power"
349,"Hypnosis"
349,"Ice Beam"
349,"Icy Wind"
349,"Iron Tail"
349,"Light Screen"
349,"Mimic"
349,"Mirror Coat"
349,"Mist"
349,"Muddy Water"
349,"Mud Shot"
349,"Mud Sport"
349,"Protect"
349,"Rain Dance"
349,"Rest"
349,"Return"
349,"Secret Power"
349,"Sleep Talk"
349,"Snore"
349,"Splash"
349,"Substitute"
349,"Surf"
349,"Swagger"
349,"Swift"
349,"Tackle"
349,"Tickle"
349,"Toxic"
349,"Waterfall"
349,"Water Pulse"
349,"Whirlpool"
350,"Attract"
350,"Bind"
350,"Blizzard"
350,"Body Slam"
350,"Dive"
350,"Double-Edge"
350,"Double Team"
350,"Dragon Dance"
350,"Endure"
350,"Facade"
350,"Flail"
350,"Frustration"
350,"Hail"
350,"Helping Hand"
350,"Hidden Power"
350,"Hydro Pump"
350,"Hyper Beam"
350,"Ice Beam"
350,"Icy Wind"
350,"Imprison"
350,"Iron Tail"
350,"Light Screen"
350,"Magic Coat"
350,"Mimic"
350,"Mirror Coat"
350,"Muddy Water"
350,"Mud Shot"
350,"Mud-Slap"
350,"Protect"
350,"Psych Up"
350,"Rain Dance"
350,"Recover"
350,"Refresh"
350,"Rest"
350,"Return"
350,"Safeguard"
350,"Secret Power"
350,"Sleep Talk"
350,"Snore"
350,"Splash"
350,"Substitute"
350,"Surf"
350,"Swagger"
350,"Swift"
350,"Tackle"
350,"Toxic"
350,"Twister"
350,"Waterfall"
350,"Water Gun"
350,"Water Pulse"
350,"Water Sport"
350,"Weather Ball"
350,"Whirlpool"
350,"Wrap"
351,"Amnesia"
351,"Attract"
351,"Blizzard"
351,"Body Slam"
351,"Cosmic Power"
351,"Defense Curl"
351,"Disable"
351,"Double-Edge"
351,"Double Team"
351,"Ember"
351,"Endure"
351,"Facade"
351,"Fire Blast"
351,"Flamethrower"
351,"Flash"
351,"Frustration"
351,"Future Sight"
351,"Hail"
351,"Headbutt"
351,"Hidden Power"
351,"Hydro Pump"
351,"Ice Beam"
351,"Icy Wind"
351,"Mimic"
351,"Powder Snow"
351,"Protect"
351,"Psych Up"
351,"Rain Dance"
351,"Rest"
351,"Return"
351,"Sandstorm"
351,"Secret Power"
351,"Shadow Ball"
351,"Shock Wave"
351,"Sleep Talk"
351,"Snore"
351,"Solar Beam"
351,"Substitute"
351,"Sunny Day"
351,"Swagger"
351,"Swift"
351,"Tackle"
351,"Thief"
351,"Thunder"
351,"Thunderbolt"
351,"Thunder Wave"
351,"Toxic"
351,"Water Gun"
351,"Water Pulse"
351,"Weather Ball"
352,"Aerial Ace"
352,"Ancient Power"
352,"Astonish"
352,"Attract"
352,"Bind"
352,"Blizzard"
352,"Body Slam"
352,"Brick Break"
352,"Camouflage"
352,"Counter"
352,"Cut"
352,"Defense Curl"
352,"Dig"
352,"Disable"
352,"Dizzy Punch"
352,"Double-Edge"
352,"Double Team"
352,"Dynamic Punch"
352,"Endure"
352,"Facade"
352,"Fake Out"
352,"Feint Attack"
352,"Fire Blast"
352,"Fire Punch"
352,"Flamethrower"
352,"Flash"
352,"Focus Punch"
352,"Frustration"
352,"Fury Cutter"
352,"Fury Swipes"
352,"Headbutt"
352,"Hidden Power"
352,"Ice Beam"
352,"Ice Punch"
352,"Icy Wind"
352,"Iron Tail"
352,"Knock Off"
352,"Lick"
352,"Low Kick"
352,"Magic Coat"
352,"Mega Kick"
352,"Mega Punch"
352,"Metronome"
352,"Mimic"
352,"Mud-Slap"
352,"Protect"
352,"Psybeam"
352,"Psych Up"
352,"Rain Dance"
352,"Recover"
352,"Rest"
352,"Return"
352,"Rock Slide"
352,"Rock Smash"
352,"Rock Tomb"
352,"Role Play"
352,"Rollout"
352,"Scratch"
352,"Screech"
352,"Secret Power"
352,"Seismic Toss"
352,"Shadow Ball"
352,"Shock Wave"
352,"Skill Swap"
352,"Slash"
352,"Sleep Talk"
352,"Snatch"
352,"Snore"
352,"Solar Beam"
352,"Strength"
352,"Substitute"
352,"Sunny Day"
352,"Swagger"
352,"Swift"
352,"Tail Whip"
352,"Thief"
352,"Thunder"
352,"Thunderbolt"
352,"Thunder Punch"
352,"Thunder Wave"
352,"Toxic"
352,"Trick"
352,"Water Pulse"
353,"Astonish"
353,"Attract"
353,"Body Slam"
353,"Calm Mind"
353,"Confuse Ray"
353,"Curse"
353,"Destiny Bond"
353,"Disable"
353,"Double-Edge"
353,"Double Team"
353,"Dream Eater"
353,"Endure"
353,"Facade"
353,"Feint Attack"
353,"Flash"
353,"Foresight"
353,"Frustration"
353,"Grudge"
353,"Headbutt"
353,"Hidden Power"
353,"Icy Wind"
353,"Imprison"
353,"Knock Off"
353,"Magic Coat"
353,"Mimic"
353,"Nightmare"
353,"Night Shade"
353,"Pain Split"
353,"Protect"
353,"Psychic"
353,"Psych Up"
353,"Pursuit"
353,"Rain Dance"
353,"Rest"
353,"Return"
353,"Role Play"
353,"Screech"
353,"Secret Power"
353,"Shadow Ball"
353,"Shock Wave"
353,"Skill Swap"
